,,,,,,,,,,,,,,,,Primary Stats,,,,,,,,,,,,,,,,,,,Key Team Stats,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,Other On-Ice Team Stats,,,,,,,,Catch-All,,,Other,,,,,,,,,,,,,,,Contract Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,,,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,Last Year,Last Year,NHL,HR,NHL,NHL,NHL,CH,HR,,,,,,,Focused on Goals,,,,,CH,HR,CH,CH,HR,NHL,CH,CH,CH,CH,,NHL,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,CH,CH,,,NHL,NHL,NHL,NHL,NHL,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,CH,CH,CH,CH,CH,CH,CH,CH,HR,HR,HR,NHL,NHL,NHL,CH,,,,DL,DL,Game Stars,,,TC,TC,TC,CF,CF,CF,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,NHLid,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PPG,PTS,League,PPG,+/-,E+/-,PIM,Shifts,TOI,TOI,TOI/GP,TOI/GP,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF,iFF,iSF,iSF,iSF,ixG,iSCF,iRB,iRS,iDS,sDist,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,SOS,SOG,SOGDG,OTOI,Grit,DAP,Pace,GS,GS/G,1st,2nd,3rd,MGL,Injuries,CHIP,NMC,Status,Salary,Cap Hit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,3,65,L,8476917,Pelech,Adam,D,NYI,44,3,7,1,6,0.227272727,10,AHL,0.259259259,-5,-10.4,6,868,44442,740.2,16.83,16.83,30.6%,37.0%,8.5%,.915,1000,2.19,2.68,45.0%,-6,-0.49,89,89,57,40,40,40,1.4,1,2,6,8,58.7,52.2,21.4,73,73,62,11,17,28,17,68,28,17,68,9.4%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,16,2,0,12,2,1,0,23,3,6,3,4,3,3.4,3,0,0,0,0,583,725,418,544,316,386,22.2,35.5,62,117,27,33,13,26,31,30,44,56,293,363,340,275,140,97,30,36,0.5,0.8,1.4,,,,1680.58,147,30.0,106.0,8.2,0.19,,,,14,Upper body,"$145,861.73",,RFA,"$925,000.00","$854,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-27,Brampton,ON,CAN,CAN,77,212,2011,7,191,L,8476344,Graovac,Tyler,C,MIN,52,7,2,1,1,0.173076923,9,AHL,0.41025641,7,-4.3,10,739,30703,511.5,9.83,9.84,19.3%,50.0%,9.4%,.962,1055,2.11,1.29,62.1%,7,0.82,84,84,71,48,48,48,5.8,26,2,2,4,24.7,23.0,19.7,52,52,42,10,23,4,16,15,4,16,15,2.8%,163,180,163,180,47.5%,80.1%,30,36,69,70,64,74,49,57,63,70,99,115,0,1,2,0,0,0,1,0,0,1,1,0,4,0,1,0,22,10,1,2,6,2,0,27,5,3,5,3,-2,0.0,5,0,0,0,0,356,541,274,403,192,287,17.1,19.1,61,48,18,11,9,10,13,20,22,30,210,218,213,205,54,48,32,27,0.3,0.7,1.1,,,,2135.7,77,13.6,105.2,2.0,0.04,0,2,1,,,,,RFA,"$600,000.00","$625,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-14,Nizhny Tagil,,RUS,RUS,71,190,,,,L,8478373,Soshnikov,Nikita,RW,TOR,56,5,4,3,1,0.160714286,9,AHL,0.538461538,1,-1.1,16,933,36450,601.8,10.70,10.76,19.8%,50.0%,6.8%,.945,1014,1.79,1.60,52.9%,2,0.20,133,133,106,70,70,70,7.6,20,3,8,11,32.6,30.4,82.2,101,100,93,7,36,15,20,28,15,20,27,4.7%,2,15,2,15,11.8%,3.1%,1,1,0,8,1,6,1,5,1,6,0,8,0,0,0,0,0,0,2,0,0,2,0,0,1,0,2,6,28,9,0,1,33,2,1,24,8,7,8,6,-1,-2.7,8,0,0,0,0,499,579,379,416,263,292,23.7,25.4,71,81,18,16,15,20,16,26,31,46,252,289,436,363,78,74,51,36,-0.1,0.6,0.5,2,0,0,2436.61,145,15.1,107.5,10.7,0.19,,,,15,"Upper body, Undisclosed","$134,756.16",,RFA,"$742,500.00","$736,667.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-25,Campbellville,ON,CAN,CAN,72,186,,,,L,8475958,Sgarbossa,Michael,C,ANA/FLA,38,2,7,5,2,0.236842105,9,AHL,0.709677419,-5,0.2,9,626,25430,423.7,11.15,11.15,21.9%,75.0%,5.6%,.921,977,1.70,2.12,44.4%,-3,-0.42,55,55,45,33,33,33,2.9,9,3,1,4,30.6,25.9,121.8,39,39,38,1,12,14,6,16,14,6,16,4.8%,138,176,138,176,43.9%,78.7%,43,55,47,72,48,49,43,62,51,47,86,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,11,2,1,2,4,2,0,22,3,6,3,5,3,0.3,2,1,0,0,0,352,330,287,251,214,190,15.1,15.1,35,38,12,15,10,9,15,21,25,30,181,218,196,145,61,43,26,22,0,0.3,0.4,,,,1515.08,65,22.5,96.6,8.8,0.23,,,,3,"Foot, Lower body","$21,951.22",,RFA,"$600,000.00","$600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-14,St. Louis,MO,USA,USA,76,224,2011,2,34,R,8476429,Mayfield,Scott,D,NYI,25,2,7,3,4,0.36,9,AHL,0.222222222,-1,-0.9,35,430,21210,353.4,14.13,14.14,27.2%,45.0%,11.0%,.887,997,3.40,3.57,48.8%,-1,-0.17,80,80,55,39,39,39,2.0,4,2,6,8,47.2,45.8,55.0,37,37,34,3,16,11,8,36,11,8,36,10.7%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,11,1,0,10,11,0,0,17,9,3,7,3,-6,-1.3,5,3,0,1,0,351,338,256,246,182,186,17.8,15.0,68,52,20,21,15,9,20,16,35,25,150,168,190,157,60,49,21,19,0.8,0.5,1.3,,,,943.99,111,9.0,117.0,10.2,0.41,0,1,1,,,,,RFA,"$575,000.00","$625,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-30,Yekaterinburg,,RUS,RUS,79,265,2014,3,66,L,8477997,Tryamkin,Nikita,D,VAN,66,2,7,3,4,0.136363636,9,KHL,0.20754717,-7,-7.9,64,1517,66291,1102.0,16.73,16.72,30.0%,30.0%,6.4%,.918,982,1.63,2.67,38.0%,-19,-1.03,162,162,106,65,65,65,3.2,5,1,7,8,51.4,48.1,89.0,145,145,78,67,41,33,12,87,33,12,87,8.1%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,8,28,0,2,14,5,0,0,44,29,5,26,5,-24,-13.1,27,2,0,0,0,873,1074,657,821,467,594,37.4,53.7,122,187,30,49,23,41,47,35,70,76,509,468,416,368,131,125,74,41,-0.1,2.3,2.2,,,,2572.85,298,5.8,106.0,7.4,0.11,0,1,0,6,Illness,"$67,682.93",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-03,Langley,BC,CAN,CAN,74,195,2013,1,26,L,8477447,Theodore,Shea,D,ANA,34,2,7,6,1,0.264705882,9,AHL,0.74,-6,-2.4,28,738,35319,585.7,17.32,17.29,29.7%,32.1%,8.5%,.899,984,2.87,2.97,49.1%,-1,-0.10,126,126,89,60,60,60,3.6,8,3,7,10,42.1,41.5,118.2,14,14,23,-9,29,30,4,30,30,4,30,5.9%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,27,1,0,11,3,0,1,44,14,4,13,4,-10,-1.7,14,0,0,0,0,600,505,463,396,330,287,29.9,26.1,95,86,28,29,30,16,28,29,58,45,294,253,266,207,101,46,54,39,0.5,0.9,1.4,1,1,0,1383.44,72,1.3,113.2,9.8,0.29,1,0,2,,,,,RFA,"$832,500.00","$863,333.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,Sherwood Park,AB,CAN,CAN,72,188,,,,L,8477901,Carr,Daniel,LW,MTL,33,2,7,5,2,0.272727273,9,AHL,0.875,4,-0.4,6,511,20306,337.4,10.25,10.24,19.8%,69.2%,8.0%,.943,1023,2.31,1.42,61.9%,5,0.89,73,73,63,44,44,44,6.0,25,8,7,15,25.8,22.1,104.2,19,19,58,-39,19,6,7,12,6,7,12,4.5%,2,1,2,1,66.7%,1.0%,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,17,4,1,2,5,5,4,23,3,6,3,3,3,1.1,3,0,0,0,0,290,268,229,189,163,140,14.5,10.8,52,36,13,8,19,8,18,13,37,21,162,131,146,196,55,34,18,24,0.3,0.6,0.8,,,,1368.03,37,8.7,99.2,11.2,0.34,,,,,,,,RFA,"$725,000.00","$725,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-15,Saint-Narcisse,QC,CAN,CAN,69,172,,,,L,8476826,Gourde,Yanni,C,T.B,20,6,2,2,0,0.4,8,AHL,0.676923077,-1,2.8,8,421,18441,306.5,15.37,15.35,26.8%,72.7%,6.7%,.908,976,2.15,2.54,45.8%,-2,-0.39,54,54,42,30,30,30,3.7,12,5,2,7,27.1,29.5,37.9,11,11,36,-25,12,4,12,3,4,12,3,1.3%,60,103,60,103,36.8%,62.9%,18,30,26,52,16,21,20,34,16,22,36,69,1,1,1,0,0,0,0,0,0,0,1,0,5,0,0,3,9,2,0,0,5,1,0,22,4,7,4,3,3,-2.8,4,0,0,0,0,299,240,227,194,163,142,12.4,10.4,33,31,11,13,14,6,11,9,25,15,109,150,105,126,36,33,15,22,0.7,0.3,1,,,,835.19,22,5.8,105.5,11.1,0.56,2,0,1,,,,,UFA,"$575,000.00","$575,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-20,LaSalle,QC,CAN,CAN,74,212,2013,2,57,L,8477478,Carrier,William,LW,BUF,41,5,3,1,2,0.195121951,8,AHL,0.535714286,-1,1.5,21,583,22142,368.3,9.00,8.99,17.9%,80.0%,5.3%,.940,993,1.63,1.95,45.5%,-2,-0.33,72,72,65,50,50,50,4.7,18,3,7,10,28.2,25.7,31.7,112,112,45,67,15,10,8,10,10,8,10,3.0%,1,1,1,1,50.0%,0.5%,0,1,1,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,2,0,2,0,0,0,15,8,2,4,6,6,2,22,9,10,9,7,1,-2.0,8,1,0,0,0,330,328,254,255,188,199,15.3,14.4,50,42,10,12,16,10,18,19,34,29,197,184,210,154,52,31,24,20,0.4,0.4,0.8,,,,1690.22,144,15.0,107.2,10.1,0.25,0,0,1,27,"Hand, Flu, Knee","$226,920.84",,RFA,"$650,000.00","$689,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-09,Salem,MA,USA,USA,76,203,2013,2,61,L,8477482,Sanford,Zach,LW,STL/WSH,39,4,4,1,3,0.205128205,8,H-East,0.951219512,2,-1.8,10,601,25370,422.79,10.85,10.84,20.8%,61.5%,7.1%,.952,1023,1.84,1.42,56.5%,3,0.43,73,73,53,36,36,36,4.77,18,7,6,13,26.6,49.61,23.8,22,22,48,-26,17,14,14,20,14,14,20,5.2%,17,22,17,22,43.6%,10.9%,3,5,4,4,10,13,0,6,8,5,14,18,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,17,5,0,1,8,3,0,19,5,6,5,6,1,2.2,5,0,0,0,0,341,387,254,288,183,208,15.6,14.74,52,45,13,10,17,9,15,19,32,28,163,196,165,190,59,48,26,27,0.1,0.5,0.7,1,0,0,1607.84,52,7.2,103.3,6.7,,1,0,1,,,,,RFA,"$875,000.00","$875,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-07,Alvkarleby,,SWE,FIN,76,203,2016,1,4,R,8479344,Puljujarvi,Jesse,RW,EDM,28,1,7,7,0,0.285714286,8,SM-liiga,0.56,5,2.3,10,439,18907,315.0,11.25,11.25,23.2%,66.7%,7.4%,.955,1029,2.29,1.14,66.7%,6,1.14,69,69,56,41,41,41,3.3,12,0,5,5,39.8,36.5,168.3,11,11,21,-10,15,10,12,10,10,12,10,4.2%,0,1,0,1,0.0%,0.4%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11,0,0,3,14,2,1,21,5,3,4,2,-2,-1.7,5,0,0,0,0,307,237,231,178,163,134,14.1,11.0,50,35,12,6,9,5,18,17,27,22,106,147,144,127,50,31,15,20,0.1,0.6,0.7,,,,1042.06,31,4.6,103.6,11.4,0.41,0,0,1,2,"Lower body, Undisclosed","$22,560.98",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-06,Grand Forks,ND,USA,USA,74,201,2012,6,181,R,8476983,Ladue,Paul,D,L.A,22,0,8,2,6,0.363636364,8,NCHC,0.463414634,-5,0.7,4,472,20335,338.8,15.40,15.40,27.8%,50.0%,8.8%,.874,962,2.83,3.01,48.5%,-1,-0.18,55,55,34,27,27,27,0.9,1,1,2,3,47.9,48.0,38.6,17,17,46,-29,7,12,3,13,12,3,13,5.3%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,4,0,0,16,2,2,2,2,0,1.9,2,0,0,0,0,360,243,262,185,181,135,17.0,11.8,61,46,16,17,20,7,15,22,35,29,143,131,156,200,50,22,17,25,0.5,0.6,1,,,,879.34,34,10.0,106.8,10.9,0.49,,,,4,Upper body,"$45,121.95",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-10,St. Clair,MI,USA,USA,69,188,2013,4,121,L,8477353,Motte,Tyler,LW/C,CHI,33,4,3,3,0,0.212121212,7,Big-10,1.473684211,2,-2.6,14,579,22546,375.8,11.38,11.39,21.2%,63.6%,8.0%,.922,1002,1.76,2.71,39.3%,-6,-0.96,74,74,59,46,46,46,4.1,12,2,4,6,31.3,30.5,69.4,27,27,58,-31,13,4,13,24,4,13,24,5.8%,4,6,4,6,40.0%,2.8%,3,2,1,1,0,3,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,10,1,0,0,3,1,1,40,6,5,7,5,-1,0.0,6,0,0,0,0,258,416,180,303,137,217,12.0,21.0,38,72,11,17,8,16,22,17,30,33,171,185,145,228,50,40,22,23,0.2,0.4,0.6,,,,1393.18,65,6.7,107.6,5.7,0.17,,,,5,Lower body,"$56,402.44",,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-01,Geneva,IL,USA,USA,73,174,,,,R,8479250,Lappin,Nick,RW,N.J,43,4,3,1,2,0.162790698,7,ECAC,1.064516129,-17,-4.4,17,696,30240,505.5,11.78,11.75,22.5%,50.0%,6.7%,.881,948,1.66,3.80,30.4%,-18,-2.14,87,87,73,57,57,57,5.7,21,5,5,10,31.9,27.1,29.4,36,35,48,-13,16,6,13,11,6,13,10,2.3%,2,5,2,5,28.6%,1.5%,1,1,1,1,0,3,0,0,0,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,14,2,0,7,16,3,1,28,7,4,5,3,-3,-0.7,6,1,0,0,0,385,437,298,353,210,269,17.7,22.3,54,71,14,32,14,19,16,18,30,37,233,230,184,215,62,40,32,17,-0.2,0,-0.2,,,,1737.33,65,8.2,97.6,4.0,0.09,,,,,,,,RFA,"$842,500.00","$842,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-29,Karlstad,,SWE,SWE,74,197,2015,1,20,L,8478493,Eriksson Ek,Joel,C/RW/LW,MIN,15,3,4,2,2,0.466666667,7,SweHL,0.365853659,1,-1.4,4,244,9551,159.2,10.62,10.61,20.0%,100.0%,10.9%,.941,1050,2.64,2.26,53.8%,1,0.38,25,25,22,15,15,15,1.2,3,1,1,2,31.2,27.8,33.7,23,23,15,8,7,3,3,8,3,3,8,4.7%,45,64,45,64,41.3%,68.6%,8,19,18,24,19,21,17,26,17,20,25,28,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,6,3,0,1,4,0,1,6,2,1,2,1,-1,0.0,2,0,0,0,0,119,169,94,132,64,101,4.0,6.3,10,17,7,6,1,3,7,4,8,7,72,87,69,77,11,15,8,8,0.7,0.2,0.8,,,,636.05,35,13.0,108.6,3.8,0.25,0,1,1,,,,,RFA,"$925,000.00","$894,167.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-17,St. Thomas,ON,CAN,CAN,72,191,2010,3,62,L,8475735,McKegg,Greg,C,FLA/T.B,46,3,4,3,1,0.152173913,7,AHL,0.489361702,-3,-5.4,22,669,27331,455.2,9.90,9.90,19.0%,46.7%,8.4%,.933,1017,1.98,2.37,45.5%,-3,-0.40,54,54,46,36,36,36,3.1,8,1,3,4,32.4,28.0,59.7,48,48,47,1,10,6,7,16,6,7,16,3.5%,90,90,90,90,50.0%,40.6%,37,33,36,35,17,22,29,24,25,25,59,69,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,7,3,1,5,7,3,0,17,8,7,8,3,-1,-4.9,6,2,0,0,0,314,454,246,364,178,269,13.3,19.8,33,56,15,18,10,19,12,25,22,44,219,224,273,188,58,44,41,33,-0.2,0.5,0.3,,,,1940.11,88,9.2,101.2,1.8,0.04,0,0,2,4,Upper body,"$34,146.34",,UFA,"$700,000.00","$700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-07,Bronxville,NY,USA,USA,74,207,2013,2,42,R,8477463,Santini,Steven,D,N.J,38,2,5,2,3,0.184210526,7,H-East,0.463414634,-6,0.1,14,854,36670,593.2,16.10,15.93,29.2%,41.2%,6.8%,.915,983,1.72,2.63,39.5%,-9,-0.91,74,75,61,45,46,46,1.8,2,4,1,5,50.0,48.5,78.8,83,82,37,45,16,11,1,35,10,1,35,6.3%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,14,1,1,14,16,1,0,13,7,2,7,1,-5,-3.3,7,0,0,0,0,434,559,345,428,250,306,20.5,23.5,59,67,17,26,15,12,12,21,27,33,226,252,240,227,64,54,38,25,0.2,1.1,1.3,,,,1435.14,132,12.0,100.4,6.2,0.17,,,,,,,,RFA,"$925,000.00","$925,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-06,Oulu,,FIN,FIN,73,186,2015,7,189,L,8478906,Nutivaara,Markus,D,CBJ,66,2,5,1,4,0.106060606,7,SM-liiga,0.44,7,-3.6,6,1187,52322,871.2,13.22,13.21,26.0%,21.9%,7.9%,.942,1020,2.20,1.72,56.1%,7,0.48,134,134,90,66,66,66,2.8,6,2,2,4,48.1,47.5,24.2,36,36,57,-21,24,20,9,38,20,9,38,4.8%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,19,2,0,13,22,0,0,29,3,2,3,1,-1,3.4,3,0,0,0,0,759,797,567,607,407,430,36.7,40.6,133,148,32,25,22,34,27,37,49,71,354,383,324,286,100,79,46,43,-0.1,2.3,2.2,,,,2474.78,80,15.0,107.2,9.7,0.15,,,,8,Undisclosed,"$79,756.10",,RFA,"$792,500.00","$817,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-06,Kingsford,MI,USA,USA,76,212,2010,5,148,L,8475857,Gravel,Kevin,D,L.A,49,1,6,3,3,0.142857143,7,AHL,0.363636364,3,4.2,6,997,41602,692.9,14.15,14.15,25.8%,30.4%,6.5%,.928,993,1.99,1.65,54.8%,4,0.35,116,116,84,52,52,52,2.5,1,2,8,10,52.9,44.8,87.1,73,73,104,-31,32,24,2,65,24,2,65,12.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,28,0,0,19,8,0,0,25,3,6,3,5,3,6.7,3,0,0,0,0,688,541,510,375,353,263,28.4,20.8,84,64,23,19,28,16,35,31,63,47,306,284,381,382,88,51,51,39,0,2.3,2.3,,,,1995.97,144,25.0,106.4,18.4,0.38,0,0,1,,,,,RFA,"$667,500.00","$667,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-13,Mississauga,ON,CAN,CAN,76,211,2011,2,55,R,8476450,Sproul,Ryan,D,DET,27,1,6,4,2,0.259259259,7,AHL,0.466666667,-8,-5.0,6,553,24539,408.4,15.15,15.14,27.3%,50.0%,7.1%,.913,985,2.06,2.50,45.2%,-3,-0.44,81,81,67,46,46,46,2.2,2,0,1,1,50.3,46.0,94.7,12,12,28,-16,21,7,5,14,7,5,14,4.1%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,18,0,0,24,5,2,1,14,3,2,3,2,-1,0.4,3,0,0,0,0,345,338,269,260,196,196,16.5,17.5,57,69,14,17,6,12,19,18,25,30,206,188,138,136,43,35,29,27,0.4,0.3,0.7,,,,1088.91,32,5.7,100.3,5.4,0.2,0,1,1,19,Knee,"$144,817.07",,RFA,"$600,000.00","$625,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-04-16,Cornwall,ON,CAN,CAN,73,210,2013,2,40,L,8477461,Elie,Remi,LW,DAL,18,1,6,2,4,0.388888889,7,AHL,0.528301887,5,1.0,8,396,16875,281.0,15.63,15.62,27.6%,70.0%,8.5%,.945,1030,2.14,1.49,58.8%,3,0.64,40,40,23,15,15,15,2.1,10,1,3,4,23.6,25.2,49.6,30,30,26,4,8,13,12,11,13,12,11,3.9%,1,0,1,0,100.0%,0.3%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,4,1,0,9,4,0,4,0,-4,-2.1,4,0,0,0,0,230,282,163,201,118,127,10.5,11.2,40,41,10,7,5,13,18,12,23,25,142,149,101,97,46,36,15,6,0.1,0.5,0.6,,,,736.95,49,10.5,109.3,5.0,0.28,,,,,,,,RFA,"$767,500.00","$745,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
